time,alt_z,roll,pitch,m_hat,n0_x,n0_y,n0_z
576.757,3.087,0.240,0.307,0.000,0.0000,0.0000,0.0000
576.807,3.087,0.313,-0.286,0.000,0.0000,0.0000,0.0000
576.857,3.087,0.324,-0.727,0.000,0.0000,0.0000,0.0000
576.907,3.087,0.292,-1.119,0.000,0.0000,0.0000,0.0000
576.957,3.087,0.243,-1.426,0.000,0.0000,0.0000,0.0000
577.007,3.087,0.221,-1.715,0.000,0.0000,0.0000,0.0000
577.057,3.087,0.227,-1.977,0.000,0.0000,0.0000,0.0000
577.107,3.087,0.228,-2.028,0.000,0.0000,0.0000,0.0000
577.157,3.087,0.225,-1.761,0.000,0.0000,0.0000,0.0000
577.207,3.087,0.237,-1.605,0.000,0.0000,0.0000,0.0000
577.257,3.088,0.253,-1.473,0.000,0.0000,0.0000,0.0000
577.307,3.088,0.272,-1.290,0.000,0.0000,0.0000,0.0000
577.357,3.089,0.285,-1.057,0.000,0.0000,0.0000,0.0000
577.407,3.089,0.251,-0.586,0.000,0.0000,0.0000,0.0000
577.457,3.089,0.232,-0.383,0.000,0.0000,0.0000,0.0000
577.507,3.090,0.182,-0.229,0.000,0.0000,0.0000,0.0000
577.557,3.091,0.140,-0.160,0.000,0.0000,0.0000,0.0000
577.607,3.092,0.080,-0.142,0.000,0.0000,0.0000,0.0000
577.657,3.093,0.039,-0.155,0.000,0.0000,0.0000,0.0000
577.707,3.094,0.018,-0.366,0.000,0.0000,0.0000,0.0000
577.757,3.095,0.021,-0.789,0.000,0.0000,0.0000,0.0000
577.807,3.096,0.018,-1.067,0.000,0.0000,0.0000,0.0000
577.857,3.097,0.010,-1.322,0.000,0.0000,0.0000,0.0000
577.907,3.099,-0.016,-1.473,0.000,0.0000,0.0000,0.0000
577.957,3.100,-0.061,-1.408,0.000,0.0000,0.0000,0.0000
578.007,3.101,-0.128,-0.975,0.000,0.0000,0.0000,0.0000
578.057,3.102,-0.176,-0.505,0.000,0.0000,0.0000,0.0000
578.107,3.103,-0.191,-0.143,0.000,0.0000,0.0000,0.0000
578.157,3.104,-0.168,0.186,0.000,0.0000,0.0000,0.0000
578.207,3.105,-0.122,0.373,0.000,0.0000,0.0000,0.0000
578.257,3.107,-0.054,0.364,0.000,0.0000,0.0000,0.0000
578.307,3.108,-0.011,0.231,0.000,0.0000,0.0000,0.0000
578.357,3.109,-0.020,0.211,0.000,0.0000,0.0000,0.0000
578.407,3.110,-0.080,0.419,0.000,0.0000,0.0000,0.0000
578.457,3.111,-0.174,0.745,0.000,0.0000,0.0000,0.0000
578.507,3.111,-0.246,0.981,0.000,0.0000,0.0000,0.0000
578.557,3.111,-0.281,0.881,0.000,0.0000,0.0000,0.0000
578.607,3.111,-0.280,0.583,0.000,0.0000,0.0000,0.0000
578.657,3.111,-0.253,0.138,0.000,0.0000,0.0000,0.0000
578.707,3.111,-0.198,-0.409,0.000,0.0000,0.0000,0.0000
578.757,3.112,-0.152,-0.745,0.000,0.0000,0.0000,0.0000
578.807,3.112,-0.144,-0.717,0.000,0.0000,0.0000,0.0000
578.857,3.111,-0.204,-0.115,0.000,0.0000,0.0000,0.0000
578.907,3.111,-0.251,0.260,0.000,0.0000,0.0000,0.0000
578.957,3.110,-0.294,0.565,0.000,0.0000,0.0000,0.0000
579.007,3.109,-0.322,0.810,0.000,0.0000,0.0000,0.0000
579.057,3.108,-0.315,0.777,0.000,0.0000,0.0000,0.0000
579.107,3.107,-0.262,0.535,0.000,0.0000,0.0000,0.0000
579.157,3.107,-0.194,0.132,0.000,0.0000,0.0000,0.0000
579.207,3.106,-0.175,-0.015,0.000,0.0000,0.0000,0.0000
579.257,3.105,-0.193,0.057,0.000,0.0000,0.0000,0.0000
579.307,3.104,-0.248,0.336,0.000,0.0000,0.0000,0.0000
579.357,3.103,-0.308,0.503,0.000,0.0000,0.0000,0.0000
579.407,3.101,-0.387,0.505,0.000,0.0000,0.0000,0.0000
579.457,3.101,-0.401,0.415,0.000,0.0000,0.0000,0.0000
579.507,3.100,-0.390,0.193,0.000,0.0000,0.0000,0.0000
579.557,3.100,-0.365,0.068,0.000,0.0000,0.0000,0.0000
579.607,3.100,-0.362,0.032,0.000,0.0000,0.0000,0.0000
579.657,3.099,-0.374,0.187,0.000,0.0000,0.0000,0.0000
579.707,3.099,-0.388,0.364,0.000,0.0000,0.0000,0.0000
579.757,3.099,-0.411,0.594,0.000,0.0000,0.0000,0.0000
579.807,3.099,-0.444,0.866,0.000,0.0000,0.0000,0.0000
579.857,3.098,-0.441,0.709,0.000,0.0000,0.0000,0.0000
579.907,3.098,-0.430,0.429,0.000,0.0000,0.0000,0.0000
579.957,3.098,-0.437,0.324,0.000,0.0000,0.0000,0.0000
580.007,3.098,-0.458,0.301,0.000,0.0000,0.0000,0.0000
580.057,3.098,-0.496,0.423,0.000,0.0000,0.0000,0.0000
580.107,3.097,-0.525,0.504,0.000,0.0000,0.0000,0.0000
580.157,3.097,-0.542,0.497,0.000,0.0000,0.0000,0.0000
580.207,3.097,-0.529,0.503,0.000,0.0000,0.0000,0.0000
580.257,3.096,-0.502,0.525,0.000,0.0000,0.0000,0.0000
580.307,3.096,-0.481,0.536,0.000,0.0000,0.0000,0.0000
580.357,3.096,-0.464,0.342,0.000,0.0000,0.0000,0.0000
580.407,3.096,-0.488,0.306,0.000,0.0000,0.0000,0.0000
580.457,3.096,-0.534,0.456,0.000,0.0000,0.0000,0.0000
580.507,3.096,-0.572,0.770,0.000,0.0000,0.0000,0.0000
580.557,3.095,-0.616,1.037,0.000,0.0000,0.0000,0.0000
580.607,3.095,-0.621,0.860,0.000,0.0000,0.0000,0.0000
580.657,3.095,-0.606,0.654,0.000,0.0000,0.0000,0.0000
580.707,3.095,-0.581,0.334,0.000,0.0000,0.0000,0.0000
580.757,3.096,-0.568,-0.067,0.000,0.0000,0.0000,0.0000
580.807,3.096,-0.604,-0.168,0.000,0.0000,0.0000,0.0000
580.857,3.096,-0.666,-0.027,0.000,0.0000,0.0000,0.0000
580.907,3.096,-0.754,0.361,0.000,0.0000,0.0000,0.0000
580.957,3.095,-0.817,0.750,0.000,0.0000,0.0000,0.0000
581.007,3.095,-0.867,1.115,0.000,0.0000,0.0000,0.0000
581.057,3.094,-0.872,1.331,0.000,0.0000,0.0000,0.0000
581.107,3.094,-0.855,1.417,0.000,0.0000,0.0000,0.0000
581.157,3.093,-0.813,1.217,0.000,0.0000,0.0000,0.0000
581.207,3.093,-0.734,0.689,0.000,0.0000,0.0000,0.0000
581.257,3.093,-0.675,0.188,0.000,0.0000,0.0000,0.0000
581.307,3.093,-0.649,-0.274,0.000,0.0000,0.0000,0.0000
581.357,3.093,-0.644,-0.808,0.000,0.0000,0.0000,0.0000
581.407,3.093,-0.655,-1.052,0.000,0.0000,0.0000,0.0000
581.457,3.093,-0.683,-1.219,0.000,0.0000,0.0000,0.0000
581.507,3.094,-0.733,-1.313,0.000,0.0000,0.0000,0.0000
581.557,3.094,-0.792,-1.093,0.000,0.0000,0.0000,0.0000
581.607,3.094,-0.856,-0.635,0.000,0.0000,0.0000,0.0000
581.657,3.094,-0.884,-0.185,0.000,0.0000,0.0000,0.0000
581.707,3.095,-0.887,0.229,0.000,0.0000,0.0000,0.0000
581.757,3.095,-0.848,0.674,0.000,0.0000,0.0000,0.0000
581.807,3.096,-0.788,0.977,0.000,0.0000,0.0000,0.0000
581.857,3.096,-0.747,1.136,0.000,0.0000,0.0000,0.0000
581.907,3.096,-0.735,1.275,0.000,0.0000,0.0000,0.0000
581.957,3.097,-0.723,1.259,0.000,0.0000,0.0000,0.0000
582.007,3.097,-0.721,1.219,0.000,0.0000,0.0000,0.0000
582.057,3.097,-0.701,0.797,0.000,0.0000,0.0000,0.0000
582.107,3.097,-0.711,0.337,0.000,0.0000,0.0000,0.0000
582.157,3.097,-0.757,-0.005,0.000,0.0000,0.0000,0.0000
582.207,3.097,-0.829,0.005,0.000,0.0000,0.0000,0.0000
582.257,3.097,-0.913,0.029,0.000,0.0000,0.0000,0.0000
582.307,3.097,-0.966,0.082,0.000,0.0000,0.0000,0.0000
582.357,3.097,-0.974,-0.146,0.000,0.0000,0.0000,0.0000
582.407,3.097,-0.955,-0.466,0.000,0.0000,0.0000,0.0000
582.457,3.097,-0.904,-0.593,0.000,0.0000,0.0000,0.0000
582.507,3.097,-0.864,-0.535,0.000,0.0000,0.0000,0.0000
582.557,3.097,-0.861,-0.284,0.000,0.0000,0.0000,0.0000
582.607,3.096,-0.883,0.064,0.000,0.0000,0.0000,0.0000
582.657,3.096,-0.926,0.375,0.000,0.0000,0.0000,0.0000
582.707,3.095,-0.947,0.491,0.000,0.0000,0.0000,0.0000
582.757,3.095,-0.961,0.526,0.000,0.0000,0.0000,0.0000
582.807,3.095,-0.964,0.516,0.000,0.0000,0.0000,0.0000
582.857,3.095,-0.923,0.438,0.000,0.0000,0.0000,0.0000
582.907,3.095,-0.878,0.348,0.000,0.0000,0.0000,0.0000
582.957,3.095,-0.843,0.210,0.000,0.0000,0.0000,0.0000
583.007,3.095,-0.853,0.226,0.000,0.0000,0.0000,0.0000
583.057,3.095,-0.870,0.283,0.000,0.0000,0.0000,0.0000
583.107,3.095,-0.897,0.360,0.000,0.0000,0.0000,0.0000
583.157,3.095,-0.922,0.378,0.000,0.0000,0.0000,0.0000
583.207,3.095,-0.957,0.323,0.000,0.0000,0.0000,0.0000
583.257,3.095,-0.979,0.313,0.000,0.0000,0.0000,0.0000
583.307,3.095,-0.998,0.329,0.000,0.0000,0.0000,0.0000
583.357,3.096,-1.020,0.353,0.000,0.0000,0.0000,0.0000
583.408,3.096,-1.039,0.357,0.000,0.0000,0.0000,0.0000
583.457,3.096,-1.052,0.354,0.000,0.0000,0.0000,0.0000
583.507,3.096,-1.054,0.326,0.000,0.0000,0.0000,0.0000
583.557,3.096,-1.054,0.298,0.000,0.0000,0.0000,0.0000
583.607,3.096,-1.042,0.284,0.000,0.0000,0.0000,0.0000
583.657,3.097,-1.028,0.258,0.000,0.0000,0.0000,0.0000
583.707,3.097,-0.964,0.076,0.000,0.0000,0.0000,0.0000
583.757,3.098,-0.907,-0.041,0.000,0.0000,0.0000,0.0000
583.807,3.099,-0.872,-0.121,0.000,0.0000,0.0000,0.0000
583.857,3.100,-0.834,-0.200,0.000,0.0000,0.0000,0.0000
583.907,3.100,-0.793,-0.300,0.000,0.0000,0.0000,0.0000
583.957,3.101,-0.760,-0.416,0.000,0.0000,0.0000,0.0000
584.007,3.102,-0.751,-0.388,0.000,0.0000,0.0000,0.0000
584.057,3.103,-0.771,-0.189,0.000,0.0000,0.0000,0.0000
584.107,3.103,-0.777,-0.218,0.000,0.0000,0.0000,0.0000
584.157,3.105,-0.768,-0.464,0.000,0.0000,0.0000,0.0000
584.207,3.106,-0.760,-0.540,0.000,0.0000,0.0000,0.0000
584.257,3.107,-0.754,-0.524,0.000,0.0000,0.0000,0.0000
584.307,3.108,-0.760,-0.296,0.000,0.0000,0.0000,0.0000
584.357,3.108,-0.789,0.107,0.000,0.0000,0.0000,0.0000
584.407,3.109,-0.825,0.553,0.000,0.0000,0.0000,0.0000
584.457,3.110,-0.828,0.635,0.000,0.0000,0.0000,0.0000
584.507,3.111,-0.816,0.573,0.000,0.0000,0.0000,0.0000
584.557,3.112,-0.792,0.334,0.000,0.0000,0.0000,0.0000
584.607,3.113,-0.758,-0.088,0.000,0.0000,0.0000,0.0000
584.657,3.114,-0.752,-0.301,0.000,0.0000,0.0000,0.0000
584.707,3.115,-0.765,-0.455,0.000,0.0000,0.0000,0.0000
584.757,3.116,-0.775,-0.507,0.000,0.0000,0.0000,0.0000
584.807,3.117,-0.789,-0.487,0.000,0.0000,0.0000,0.0000
584.857,3.118,-0.805,-0.399,0.000,0.0000,0.0000,0.0000
584.907,3.119,-0.823,-0.210,0.000,0.0000,0.0000,0.0000
584.957,3.120,-0.823,-0.119,0.000,0.0000,0.0000,0.0000
585.007,3.121,-0.801,-0.200,0.000,0.0000,0.0000,0.0000
585.058,3.122,-0.781,-0.225,0.000,0.0000,0.0000,0.0000
585.107,3.123,-0.775,-0.193,0.000,0.0000,0.0000,0.0000
585.157,3.124,-0.777,-0.128,0.000,0.0000,0.0000,0.0000
585.207,3.124,-0.787,-0.064,0.000,0.0000,0.0000,0.0000
585.257,3.124,-0.814,0.153,0.000,0.0000,0.0000,0.0000
585.307,3.124,-0.863,0.642,0.000,0.0000,0.0000,0.0000
585.357,3.123,-0.894,1.002,0.000,0.0000,0.0000,0.0000
585.407,3.123,-0.925,1.323,0.000,0.0000,0.0000,0.0000
585.457,3.122,-0.904,1.087,0.000,0.0000,0.0000,0.0000
585.507,3.121,-0.867,0.737,0.000,0.0000,0.0000,0.0000
585.557,3.120,-0.843,0.322,0.000,0.0000,0.0000,0.0000
585.607,3.120,-0.828,0.030,0.000,0.0000,0.0000,0.0000
585.657,3.119,-0.838,-0.175,0.000,0.0000,0.0000,0.0000
585.707,3.119,-0.870,-0.176,0.000,0.0000,0.0000,0.0000
585.757,3.118,-0.895,0.015,0.000,0.0000,0.0000,0.0000
585.807,3.117,-0.893,0.360,0.000,0.0000,0.0000,0.0000
585.857,3.116,-0.822,0.645,0.000,0.0000,0.0000,0.0000
585.907,3.116,-0.748,0.693,0.000,0.0000,0.0000,0.0000
585.957,3.115,-0.646,0.472,0.000,0.0000,0.0000,0.0000
586.007,3.115,-0.562,0.246,0.000,0.0000,0.0000,0.0000
586.057,3.115,-0.522,-0.040,0.000,0.0000,0.0000,0.0000
586.107,3.115,-0.519,-0.276,0.000,0.0000,0.0000,0.0000
586.157,3.115,-0.560,-0.441,0.000,0.0000,0.0000,0.0000
586.207,3.115,-0.607,-0.584,0.000,0.0000,0.0000,0.0000
586.257,3.115,-0.660,-0.634,0.000,0.0000,0.0000,0.0000
586.307,3.116,-0.671,-0.761,0.000,0.0000,0.0000,0.0000
586.357,3.116,-0.632,-0.845,0.000,0.0000,0.0000,0.0000
586.407,3.117,-0.596,-0.601,0.000,0.0000,0.0000,0.0000
586.457,3.117,-0.567,-0.484,0.000,0.0000,0.0000,0.0000
586.507,3.117,-0.558,-0.320,0.000,0.0000,0.0000,0.0000
586.557,3.117,-0.584,-0.128,0.000,0.0000,0.0000,0.0000
586.607,3.116,-0.627,-0.005,0.000,0.0000,0.0000,0.0000
586.657,3.116,-0.673,-0.117,0.000,0.0000,0.0000,0.0000
586.707,3.116,-0.698,-0.400,0.000,0.0000,0.0000,0.0000
586.757,3.116,-0.677,-0.689,0.000,0.0000,0.0000,0.0000
586.807,3.116,-0.644,-1.163,0.000,0.0000,0.0000,0.0000
586.857,3.116,-0.589,-1.491,0.000,0.0000,0.0000,0.0000
586.907,3.116,-0.512,-1.676,0.000,0.0000,0.0000,0.0000
586.957,3.115,-0.491,-1.483,0.000,0.0000,0.0000,0.0000
587.007,3.115,-0.534,-1.042,0.000,0.0000,0.0000,0.0000
587.057,3.114,-0.626,-0.189,0.000,0.0000,0.0000,0.0000
587.107,3.114,-0.672,0.236,0.000,0.0000,0.0000,0.0000
587.157,3.114,-0.716,0.658,0.000,0.0000,0.0000,0.0000
587.207,3.114,-0.702,0.678,0.000,0.0000,0.0000,0.0000
587.257,3.114,-0.623,0.456,0.000,0.0000,0.0000,0.0000
587.307,3.114,-0.568,0.188,0.000,0.0000,0.0000,0.0000
587.357,3.114,-0.547,0.124,0.000,0.0000,0.0000,0.0000
587.407,3.114,-0.554,0.180,0.000,0.0000,0.0000,0.0000
587.457,3.114,-0.610,0.417,0.000,0.0000,0.0000,0.0000
587.507,3.113,-0.664,0.695,0.000,0.0000,0.0000,0.0000
587.557,3.113,-0.703,0.559,0.000,0.0000,0.0000,0.0000
587.607,3.112,-0.713,0.266,0.000,0.0000,0.0000,0.0000
587.657,3.113,-0.650,-0.237,0.000,0.0000,0.0000,0.0000
587.707,3.113,-0.597,-0.512,0.000,0.0000,0.0000,0.0000
587.757,3.113,-0.555,-0.516,0.000,0.0000,0.0000,0.0000
587.807,3.113,-0.523,-0.354,0.000,0.0000,0.0000,0.0000
587.857,3.113,-0.494,-0.098,0.000,0.0000,0.0000,0.0000
587.907,3.113,-0.437,-0.038,0.000,0.0000,0.0000,0.0000
587.957,3.113,-0.399,-0.072,0.000,0.0000,0.0000,0.0000
588.007,3.114,-0.385,-0.080,0.000,0.0000,0.0000,0.0000
588.057,3.114,-0.429,0.081,0.000,0.0000,0.0000,0.0000
588.107,3.114,-0.479,0.137,0.000,0.0000,0.0000,0.0000
588.157,3.114,-0.507,0.069,0.000,0.0000,0.0000,0.0000
588.207,3.114,-0.529,-0.044,0.000,0.0000,0.0000,0.0000
588.257,3.115,-0.532,-0.332,0.000,0.0000,0.0000,0.0000
588.307,3.115,-0.532,-0.677,0.000,0.0000,0.0000,0.0000
588.357,3.115,-0.527,-0.919,0.000,0.0000,0.0000,0.0000
588.407,3.115,-0.527,-1.137,0.000,0.0000,0.0000,0.0000
588.457,3.115,-0.532,-1.097,0.000,0.0000,0.0000,0.0000
588.507,3.115,-0.563,-0.761,0.000,0.0000,0.0000,0.0000
588.557,3.114,-0.609,-0.350,0.000,0.0000,0.0000,0.0000
588.607,3.114,-0.674,0.255,0.000,0.0000,0.0000,0.0000
588.657,3.113,-0.722,0.804,0.000,0.0000,0.0000,0.0000
588.707,3.112,-0.744,1.016,0.000,0.0000,0.0000,0.0000
588.757,3.112,-0.762,1.159,0.000,0.0000,0.0000,0.0000
588.807,3.111,-0.750,1.078,0.000,0.0000,0.0000,0.0000
588.857,3.110,-0.705,0.668,0.000,0.0000,0.0000,0.0000
588.907,3.110,-0.685,0.415,0.000,0.0000,0.0000,0.0000
588.957,3.110,-0.672,0.146,0.000,0.0000,0.0000,0.0000
589.007,3.110,-0.664,-0.149,0.000,0.0000,0.0000,0.0000
589.057,3.110,-0.661,-0.411,0.000,0.0000,0.0000,0.0000
589.107,3.110,-0.651,-0.536,0.000,0.0000,0.0000,0.0000
589.157,3.110,-0.659,-0.583,0.000,0.0000,0.0000,0.0000
589.207,3.110,-0.706,-0.371,0.000,0.0000,0.0000,0.0000
589.257,3.110,-0.778,-0.182,0.000,0.0000,0.0000,0.0000
589.307,3.110,-0.812,-0.111,0.000,0.0000,0.0000,0.0000
589.357,3.110,-0.810,-0.175,0.000,0.0000,0.0000,0.0000
589.407,3.109,-0.792,-0.242,0.000,0.0000,0.0000,0.0000
589.457,3.109,-0.747,-0.268,0.000,0.0000,0.0000,0.0000
589.507,3.108,-0.700,-0.402,0.000,0.0000,0.0000,0.0000
589.557,3.107,-0.657,-0.519,0.000,0.0000,0.0000,0.0000
589.607,3.107,-0.630,-0.665,0.000,0.0000,0.0000,0.0000
589.657,3.106,-0.640,-0.671,0.000,0.0000,0.0000,0.0000
589.707,3.106,-0.670,-0.697,0.000,0.0000,0.0000,0.0000
589.758,3.105,-0.720,-0.639,0.000,0.0000,0.0000,0.0000
589.807,3.105,-0.764,-0.484,0.000,0.0000,0.0000,0.0000
589.857,3.105,-0.787,-0.416,0.000,0.0000,0.0000,0.0000
589.907,3.105,-0.783,-0.390,0.000,0.0000,0.0000,0.0000
589.957,3.105,-0.753,-0.368,0.000,0.0000,0.0000,0.0000
590.007,3.105,-0.717,-0.478,0.000,0.0000,0.0000,0.0000
590.057,3.105,-0.698,-0.433,0.000,0.0000,0.0000,0.0000
590.107,3.106,-0.685,-0.303,0.000,0.0000,0.0000,0.0000
590.157,3.106,-0.661,-0.095,0.000,0.0000,0.0000,0.0000
590.207,3.106,-0.650,0.217,0.000,0.0000,0.0000,0.0000
590.257,3.106,-0.664,0.614,0.000,0.0000,0.0000,0.0000
590.307,3.107,-0.695,0.885,0.000,0.0000,0.0000,0.0000
590.357,3.107,-0.712,0.951,0.000,0.0000,0.0000,0.0000
590.407,3.108,-0.749,0.937,0.000,0.0000,0.0000,0.0000
590.458,3.108,-0.794,0.907,0.000,0.0000,0.0000,0.0000
590.507,3.108,-0.820,0.634,0.000,0.0000,0.0000,0.0000
590.557,3.108,-0.815,0.345,0.000,0.0000,0.0000,0.0000
590.607,3.109,-0.799,0.194,0.000,0.0000,0.0000,0.0000
590.657,3.109,-0.803,0.268,0.000,0.0000,0.0000,0.0000
590.707,3.109,-0.821,0.445,0.000,0.0000,0.0000,0.0000
590.757,3.108,-0.827,0.584,0.000,0.0000,0.0000,0.0000
590.807,3.108,-0.815,0.600,0.000,0.0000,0.0000,0.0000
590.857,3.108,-0.800,0.588,0.000,0.0000,0.0000,0.0000
590.907,3.108,-0.774,0.572,0.000,0.0000,0.0000,0.0000
590.957,3.108,-0.755,0.553,0.000,0.0000,0.0000,0.0000
591.007,3.108,-0.736,0.559,0.000,0.0000,0.0000,0.0000
591.057,3.108,-0.709,0.528,0.000,0.0000,0.0000,0.0000
591.107,3.108,-0.648,0.449,0.000,0.0000,0.0000,0.0000
591.157,3.109,-0.594,0.188,0.000,0.0000,0.0000,0.0000
591.207,3.109,-0.557,-0.156,0.000,0.0000,0.0000,0.0000
591.258,3.109,-0.567,-0.470,0.000,0.0000,0.0000,0.0000
591.307,3.109,-0.604,-0.497,0.000,0.0000,0.0000,0.0000
591.357,3.109,-0.688,-0.409,0.000,0.0000,0.0000,0.0000
591.407,3.109,-0.755,-0.358,0.000,0.0000,0.0000,0.0000
591.457,3.109,-0.796,-0.265,0.000,0.0000,0.0000,0.0000
591.508,3.108,-0.813,-0.115,0.000,0.0000,0.0000,0.0000
591.557,3.108,-0.794,-0.016,0.000,0.0000,0.0000,0.0000
591.607,3.108,-0.756,0.190,0.000,0.0000,0.0000,0.0000
591.657,3.108,-0.706,0.258,0.000,0.0000,0.0000,0.0000
591.708,3.108,-0.665,0.224,0.000,0.0000,0.0000,0.0000
591.757,3.108,-0.628,0.127,0.000,0.0000,0.0000,0.0000
591.807,3.108,-0.591,-0.085,0.000,0.0000,0.0000,0.0000
591.857,3.108,-0.571,-0.325,0.000,0.0000,0.0000,0.0000
591.907,3.109,-0.564,-0.512,0.000,0.0000,0.0000,0.0000
591.957,3.109,-0.547,-0.648,0.000,0.0000,0.0000,0.0000
592.007,3.110,-0.524,-0.499,0.000,0.0000,0.0000,0.0000
592.057,3.110,-0.522,-0.313,0.000,0.0000,0.0000,0.0000
592.108,3.111,-0.530,-0.020,0.000,0.0000,0.0000,0.0000
592.157,3.111,-0.556,0.530,0.000,0.0000,0.0000,0.0000
592.207,3.112,-0.565,0.811,0.000,0.0000,0.0000,0.0000
592.257,3.112,-0.592,1.263,0.000,0.0000,0.0000,0.0000
592.307,3.112,-0.614,1.519,0.000,0.0000,0.0000,0.0000
592.357,3.112,-0.619,1.489,0.000,0.0000,0.0000,0.0000
592.407,3.112,-0.643,1.339,0.000,0.0000,0.0000,0.0000
592.457,3.112,-0.659,1.100,0.000,0.0000,0.0000,0.0000
592.508,3.112,-0.651,0.664,0.000,0.0000,0.0000,0.0000
592.557,3.112,-0.636,0.114,0.000,0.0000,0.0000,0.0000
592.607,3.112,-0.623,-0.274,0.000,0.0000,0.0000,0.0000
592.657,3.112,-0.611,-0.484,0.000,0.0000,0.0000,0.0000
592.707,3.112,-0.595,-0.739,0.000,0.0000,0.0000,0.0000
592.757,3.112,-0.568,-1.145,0.000,0.0000,0.0000,0.0000
592.807,3.113,-0.555,-1.425,0.000,0.0000,0.0000,0.0000
592.857,3.113,-0.563,-1.480,0.000,0.0000,0.0000,0.0000
592.907,3.113,-0.578,-1.405,0.000,0.0000,0.0000,0.0000
592.957,3.113,-0.610,-1.110,0.000,0.0000,0.0000,0.0000
593.007,3.113,-0.642,-0.815,0.000,0.0000,0.0000,0.0000
593.057,3.113,-0.668,-0.606,0.000,0.0000,0.0000,0.0000
593.107,3.113,-0.691,-0.264,0.000,0.0000,0.0000,0.0000
593.157,3.113,-0.699,0.076,0.000,0.0000,0.0000,0.0000
593.207,3.113,-0.699,0.322,0.000,0.0000,0.0000,0.0000
593.257,3.113,-0.684,0.284,0.000,0.0000,0.0000,0.0000
593.307,3.113,-0.661,0.066,0.000,0.0000,0.0000,0.0000
593.358,3.114,-0.626,-0.397,0.000,0.0000,0.0000,0.0000
593.407,3.114,-0.611,-0.696,0.000,0.0000,0.0000,0.0000
593.457,3.115,-0.610,-1.070,0.000,0.0000,0.0000,0.0000
593.507,3.115,-0.628,-1.275,0.000,0.0000,0.0000,0.0000
593.558,3.115,-0.662,-1.206,0.000,0.0000,0.0000,0.0000
593.607,3.115,-0.715,-0.932,0.000,0.0000,0.0000,0.0000
593.657,3.115,-0.745,-0.752,0.000,0.0000,0.0000,0.0000
593.707,3.115,-0.758,-0.648,0.000,0.0000,0.0000,0.0000
593.758,3.115,-0.777,-0.505,0.000,0.0000,0.0000,0.0000
593.808,3.115,-0.794,-0.327,0.000,0.0000,0.0000,0.0000
593.857,3.115,-0.775,-0.284,0.000,0.0000,0.0000,0.0000
593.907,3.114,-0.744,-0.187,0.000,0.0000,0.0000,0.0000
593.958,3.114,-0.696,-0.132,0.000,0.0000,0.0000,0.0000
594.008,3.114,-0.659,-0.211,0.000,0.0000,0.0000,0.0000
594.058,3.114,-0.602,-0.450,0.000,0.0000,0.0000,0.0000
594.108,3.114,-0.596,-0.519,0.000,0.0000,0.0000,0.0000
594.157,3.113,-0.602,-0.684,0.000,0.0000,0.0000,0.0000
594.207,3.113,-0.622,-0.853,0.000,0.0000,0.0000,0.0000
594.258,3.113,-0.651,-0.911,0.000,0.0000,0.0000,0.0000
594.307,3.113,-0.676,-0.833,0.000,0.0000,0.0000,0.0000
594.358,3.113,-0.698,-0.698,0.000,0.0000,0.0000,0.0000
594.407,3.113,-0.713,-0.543,0.000,0.0000,0.0000,0.0000
594.457,3.113,-0.739,-0.364,0.000,0.0000,0.0000,0.0000
594.507,3.113,-0.746,-0.306,0.000,0.0000,0.0000,0.0000
594.558,3.113,-0.749,-0.253,0.000,0.0000,0.0000,0.0000
594.607,3.113,-0.748,-0.220,0.000,0.0000,0.0000,0.0000
594.657,3.113,-0.727,-0.143,0.000,0.0000,0.0000,0.0000
594.708,3.114,-0.702,-0.052,0.000,0.0000,0.0000,0.0000
594.757,3.114,-0.659,0.047,0.000,0.0000,0.0000,0.0000
594.808,3.114,-0.645,0.117,0.000,0.0000,0.0000,0.0000
594.857,3.114,-0.658,0.317,0.000,0.0000,0.0000,0.0000
594.907,3.114,-0.697,0.670,0.000,0.0000,0.0000,0.0000
594.957,3.115,-0.738,0.780,0.000,0.0000,0.0000,0.0000
595.007,3.115,-0.771,0.992,0.000,0.0000,0.0000,0.0000
595.057,3.115,-0.748,0.958,0.000,0.0000,0.0000,0.0000
595.107,3.115,-0.710,0.763,0.000,0.0000,0.0000,0.0000
595.157,3.115,-0.670,0.561,0.000,0.0000,0.0000,0.0000
595.207,3.115,-0.631,0.226,0.000,0.0000,0.0000,0.0000
595.257,3.115,-0.614,0.005,0.000,0.0000,0.0000,0.0000
595.307,3.115,-0.635,-0.047,0.000,0.0000,0.0000,0.0000
595.357,3.115,-0.686,0.042,0.000,0.0000,0.0000,0.0000
595.407,3.115,-0.736,0.180,0.000,0.0000,0.0000,0.0000
595.458,3.115,-0.793,0.388,0.000,0.0000,0.0000,0.0000
595.507,3.115,-0.832,0.657,0.000,0.0000,0.0000,0.0000
595.558,3.114,-0.847,0.904,0.000,0.0000,0.0000,0.0000
595.607,3.114,-0.838,1.172,0.000,0.0000,0.0000,0.0000
595.657,3.114,-0.792,1.336,0.000,0.0000,0.0000,0.0000
595.707,3.113,-0.690,1.226,0.000,0.0000,0.0000,0.0000
595.757,3.113,-0.596,0.913,0.000,0.0000,0.0000,0.0000
595.807,3.113,-0.533,0.494,0.000,0.0000,0.0000,0.0000
595.857,3.113,-0.513,0.016,0.000,0.0000,0.0000,0.0000
